114	neg	It would randomly drag itself across the screen and freeze and I’d have to unplug and re-plug-in the mouse to my computer in order for it to start up again	
114	neg	Super annoying after the first two or three times and it began doing it more often as time went on	
114	neg	This one is not worth buying	
115	neg	NEGATIVES:What is NOT my fault is the overly sensitive Click Pressure on all the face and side buttons	
115	neg	MORE NEGATIVES:The Mouse Wheel has to be some cruel experiment in psychological warfare	
115	neg	The Lock/Unlock implementation warrants detailed comment in both states	
115	neg	* As a free spinning wheel, it fails due to floatiness	
115	neg	You get this awful effect where physically, the wheel will "back rock" or fore rock" to cradle itself between the teeth	
115	neg	Further exacerbating the issue is you cannot change the internal DPI of the mouse wheel sensor	
115	neg	I want to rip the wheel out of the mouse with my teeth and grind it until my gums bleed	
115	neg	But this wheel, I HATE IT	
115	neg	I want the person who designed it to feel as bad about making it, as I do trying to use it	
115	neg	It literally adds a layer of anxiety and distrust to EVERY SINGLE THING done with this mouse	
115	neg	It doesn't even have the common courtesy to make a satisfying noise	
115	pos	It's rare that I'm passionate at all about a design feature	
115	pos	POSITIVES:The software is actually fairly good	
116	neg	I had to give this mouse away though because it is just too large and uncomfortable for my hand size	
116	neg	Size :I found the back of my hands hurting after using the mouse	
116	pos	To be clear, those four and the middle back buttons are perfectly located so this is just me	
116	pos	Overall, a cool looking and good quality mouse with a few expertly placed buttons	
117	neg	G-HUB prevents the left/right wheel click from continuous horizontal scrolling like I could with the G502 Spectrum on LGS	
117	pos	FIrst of all the good things, it's of good quality construction and fits extremely well in my hand	
117	pos	It slides fairly smoothly over my mouse pad and overall it's a pleasure to use	
118	neg	It's got average ergonomics, above average buttons and placement, but is spoiled by the terrible Logitech GHub software	
118	neg	To be clear, that is a deliberate design choice by Logitech to lock you in to their awful software	
119	neg	The one thing I don't like about the mouse that I've gotten used to is the size, my hand dwarfs this mouse	
119	neg	Took it apart and the right click switch metal piece had broke and won't work anymore	
119	pos	My favorite aspect of the mouse is the adjustable weight	
119	pos	i like my mouse to be heavier and i was pleasantly surprised that it came with quite a bit of weight i could add to it and make it the perfect weight	
119	pos	The RGB lighting customization for the mouse is great and the software is super easy to use and that's where you can set your custom DPI and use the button on the mouse to quickly switch between the settings	
119	pos	I would recommend this mouse to someone who is looking for a good FPS mouse that wont break the bank	
120	neg	I don't like the nylon braiding on the wire	
121	neg	Just so, so, so very loud	
122	pos	I like this mouse alot just wish they had an XL version	
123	neg	It's been getting worse and worse	
123	neg	I don't even use this for gaming really so the durability is questionable	
123	neg	However, my biggest complaint about this mouse is that it does not have the same amount programmable buttons the G602 had	
123	pos	The mouse clicks feel nice and sound quiet just like the G602	
123	pos	The build quality is great and it doesn't feel cheap	
124	neg	tl;dr: I have big hands, the mouse is too tapered for my palm grip and is uncomfortable	
125	neg	CONS- Software is very glitchy and bloated	
125	neg	Takes up a lot of memory just to assign a few buttons	
125	neg	After two months of web-browsing use, the scrolling action no longer registers accurately	
125	neg	Clicking with the wheel works, but scrolling up and down has about a 20% success rate	
127	neg	It started having double clicking issues, and I ended up chucking it	
127	neg	NOW, we get to the major issue	
127	neg	I've tried cleaning it, adjusting my mouse double-clicking speed, but to no avail	
127	neg	I'm so tired of Logitech and how cheap their mice are built	
127	neg	It's a crying shame too because I think the mouse is great for gaming, but that stupid double click issue is not being resolved	
127	pos	What I love about the mouse is the number of buttons you have and how it feels	
127	pos	I like heavy mice and it comes with adjustable weights	
127	pos	I also like how I'm able to customize the mouse to how I play my games with the software	
127	pos	I feel it's just more user-friendly	
127	pos	I also like the "Free" mouse scrolling wheel	
127	pos	Overall the mouse looks and feels good, and the price was wallet-friendly	
128	neg	The free wheel, while quiet, is annoying as all heck - while a great idea, it just doesn't work practically when in a game or document	
128	neg	lol The mechanical resistance scroll is really loud and difficult to move	
128	neg	So you basically choose between an uncontrollable infinite scroll or a "stuck" mouse wheel	
128	neg	But it's so loud	
128	neg	So damn loud	
128	pos	It's fast, it's comfortable, and it looks nice	
128	pos	The design is high quality and very well made	
129	pos	The removable weights are very nice, too (I prefer all of them to be in)	
129	pos	It has a very satisfying click and the wheel can either be smooth or lightly clicky	
129	pos	You can also adjust your pointer speed directly on the mouse, which I adore	
129	pos	The cord is long and has a fabric covering	
129	pos	It also moves very smoothly on the mousepad and works great with super fast pointer speed	
130	pos	The shape and feel of the mouse is nice, and comfortable for people with larger hands	
131	pos	Sensor, settings and rbg are all perfect, G-Hub is a great program and lets you set different profiles for each game	
132	neg	Like the software that i needed to download, very unintuitive, i am in the process of having to open the app everytime i want to game	
133	pos	No complaints so far, I prefer all the weights in, as I have larger hands, and having more weight makes it smoother, I don't feel like I'm going to throw the mouse by accident	
133	pos	Cable seems to be high quality, With the adjustable DPS and colors, it's fairly customizable as well	
133	pos	Great mouse so far	
134	pos	This works great at a good price	
135	neg	sadly this was worse than the others, within 8 hours of gaming the scroll wheel jad lost it click stops and had shorted the side wheel switches	
135	neg	This mouse is a piece of junk	
137	neg	Cons: Too big for my hand, lack of control b/c of overall size	
137	pos	So, 40 bucks is a fair price point for this mouse - a separate software download from the internet makes it completely customizable to your liking	
137	pos	The weights that come with it are nice quality	
137	pos	Pros include weights you can add/subtract, DPI options, and LED lights with option to sync with other Logitech products	
138	neg	Honestly disappointing	
138	pos	Best part of the mouse was the mouse wheel which I had a lot of fun just spinning	
139	neg	Do NOT use it for in game macros	
139	pos	The keyboard I bought is also a Logitech, and the G Hub software that goes with these devices is excellent	
139	pos	Gold Standard	
140	neg	The scroll wheel on the Hero is not only wobbly, but the tactile actuation force difference between left tilt and right tilt is significant	
140	neg	Right tilt too easy to trigger	
140	neg	Wheel scrolling in notched mode is very loud, as loud as my Kaihl brown keyboard switches	
141	neg	- Buttons feel kind of cheap	
142	pos	I love it and it was on sale for maybe $50 or so, to be honest I don't remember the price because it was low	
143	pos	It has the exact same feel as the Proteus	
144	neg	Your grapple hook just went out because your mouse registered two clicks instead of one, and now the cooldown is causing you to fall to your death	
145	neg	Going on 45 days now, 14 emails, a tracking number where nothing has shipped and multiple attempts to resolve a warranty claim, as usual, Logitech simply ignores you as user once they run of excuses in their agent script-book	
145	neg	I will never buy another Logitech product again	
146	neg	I bought this on sale and I'll buy Logitech over the flashy garbage that Razer puts out for gamers any day	
146	neg	I decided to move on from the Corsair mouse I liked after I went through two in 4 years	
146	neg	When a mouse is ~$100 it shouldn't break from moderate use	
146	neg	I was looking for something that felt nice and I could stand it breaking in the next two years	
146	neg	My only other issue is I keep accidentally pushing the DPI shift button at the tip of my thumb consistently	
146	neg	I can get used to it and adjust, but it's enough to prevent a full five stars	
146	pos	The weight adjustment is a nice feature, and the handful of programmable buttons is great	
146	pos	I use various macros or prefer to have some oft-used keys on in reach of my thumb quite a bit	
146	pos	The G Hub software is easy to use, so getting all set up the way I wanted took less than 20 minutes	
146	pos	After I read another review after thinking the scroll wheel just sucked, I was very satisfied	
146	pos	I initially thought there was no tactile feedback to the wheel, but there was a button for it	
146	pos	It must have come in one position, or I accidentally hit it, but once I clicked it everything felt great	
147	neg	The first thing that I thought when I first used the mouse is it's narrow profile, which is much too narrow for the average man's hands, leaving your pinky and ring finger dragging on the desk or struggling to find room to grip the mouse	
147	neg	The RGB LEDs are not all that impressive because only two parts of the mouse light up	
147	neg	) Another quirk: this mouse is strongly magnetic at the bottom which causes it to stick somewhat to my stainless steel desk	
148	neg	UPDATE: So a notable error has occurred that I felt should be brought up to which I have not found a "reliable" solution to yet	
148	neg	DO NOT PURCHASE THISUnless you're willing to adapt to its faults	
148	pos	It feels great, nostalgic for Proteus Core users and of course with the extra DPI range can make gaming rather engaging albeit a little bit	
148	pos	For the time being, I enjoy it and would be open to see what else Logitech would do to top it off	
149	neg	The media could not be loaded	
149	neg	I needed a replacement for my old G402, the left button switch was randomly double clicking on single press	
149	neg	One thing I'm a little apprehensive about is the scroll wheel	
149	neg	It rattles around and seems to shake the entire mouse when scrolling in regular mode, not hyperfast mode (free spin)	
149	neg	I'll update if it gets worse	
149	pos	So far the 502 is living up to the high logitech standards I'm used to	
149	pos	Just like the 402, the 502 Hero is good for people with larger hands	
149	pos	The buttons schemes are almost identical which made the transition to the 502 seamless	
149	pos	The shape of the mouse is comfortable and easy to get used to	
149	pos	The feet seem good it glides across my mousepad with ease	
149	pos	There is slightly more friction than my old 402, but that may just be because it's not broken in yet	
149	pos	All in all it seems like a good buy, but if you get it on sale then it's almost a MUST buy	
149	pos	There are enough features for the hard core gamer and it's easy and comfortable enough to use for the average gamer	
150	neg	Be aware that the double click issue may not be the hardware, other words the internal micro switch	
151	neg	The mode wheel is a little too stiff for my liking, it really ka-chunk ka-chunks into the detents	
151	pos	I wasn’t sure if I’d like the DPI shift button or not, and figured I’d just re-bind it to another function, but I actually like it	
151	pos	I wish this had one more thumb button, as I tend to bind this to the “inventory” of the games I play	
151	pos	The cable is super flexible, so it doesn’t “spring” the mouse when you let go of it, like my old mouse occasionally did	
151	pos	The mouse has a decent weight to it without using the supplied weights, but that’s personal preference	
151	pos	I have rather large hands and it fits nice in my hand	
151	pos	All of the buttons are reachable for me	
152	neg	Turns out the onboard memory cannot be programmed for macros or most other useful functions	
152	neg	These functions are only available if you have G Hub open at ALL TIMES, which is very annoying	
152	neg	This means if you do not have G Hub installed on any of the devices you plan on using this with, it will only do the basic functions of a mouse	
152	neg	I tried calling support only to find myself talking to someone who barely spoke English, and he couldn’t give me a good answer on why I can’t program a macro onto my mouse	
152	neg	Unless Logitech is able to fix this with an update, I would not recommend this mouse to anyone	
152	pos	Bought this mouse in hopes to use it and program it for gaming	
153	neg	Low quality materials	
153	neg	The wheel barely lasted a month and is now a weighted fly wheel	
153	neg	So you end up just unintentionally increasing the DPI setting to ridiculously high settings forcing you to somehow open the utility to fix it	
153	neg	Yeah, the software sucks too	
153	pos	The only thing decent about this is the magnetic bottom	
154	neg	Problem is the main right button was very finicky	
154	neg	I need to right click and hold the button for my games to aim and it the mouse would act like I wasn't holding the button down	
154	neg	I'd click and hold and it would act like I just clicked sometimes id have to click and hold 2,3,4,5 times before it would work right and let me aim	
154	neg	But it started doing it again a few weeks later and while trying to fix it myself again it finally broke	
154	neg	Definitely not happy with it and even less pleased with logitechs lack of customer service	
154	neg	Definitely won't be buying any more of their products	
154	pos	This mouse is super comfortable and fit my hand very well	
154	pos	The only fix I could find was to pull the button up gently and then press it back down hard and that fixed it for a while	
155	neg	The g502 does not meet my expectations in for a daily use nor gaming mouse	
155	neg	I have small hands, and this mouse is actually too small for my palm that i'm actually squeezing my fingers to grip the mouse--this will be an even bigger issue for larger hands	
155	neg	Secondly, they sacrificed comfort and ergonomics and tried to make it look futuristic and stylish	
155	neg	They put an a steeper incline at the index finger, which is not the correct shape for your hands	
155	neg	Also the scroll wheel on free mode is unusable, and on click mode is very clunky and inaccurate	
155	neg	It's a very cheap and inaccurate wheel to control, and their gaming software gives no options to change this	
155	pos	I've purchased Logitech products since the 90s and have been an avid game, and they are always known for having top quality egonomics	
156	neg	Update: My prior Chinese manufactured G502 Hero died on me after I dropped it a few too many times	
156	neg	After owning this mouse for a total of two months, it is no longer fantastic	
156	neg	The mouse died on me without explanation	
156	neg	There is no conceivable reason for it having done so	
156	neg	It just suddenly connected and disconnected to my PC randomly before refusing to connect or power on ever again	
156	neg	This one does not work anymore	
156	neg	And, unfortunately, it died before I could return it	
156	neg	The lights on the mouse were erratic and not working properly	
156	neg	The mouse connected for a few minutes but the laser tracker was not functioning on the bottom of the mouse	
156	neg	The problem was with the G502 Hero mouse that suddenly died after I unplugged it the first time to try another port	
156	neg	It never turned on again and remained disconnected	
156	neg	Something short-circuited inside the mouse; it is a hardware issue	
156	pos	Other than the failure of the prior G502 Mouse I had purchased, this mouse is the best I have used to this date	
156	pos	I hope it doesn't spontaneously burn out after the warranty period ends	
156	pos	This mouse was fantastic	
157	neg	The bad: the mouse buttons take almost no effort to click - maybe half the effort compared to G602, so I end up clicking both buttons instead of one pretty often	
157	neg	Also, although I like being able to switch between the clicky and smooth motion of the wheel, the clicky mode is too loud, much louder than G602	
157	neg	Bottom line, I am returning this one and will look for something that fits my needs better	
157	pos	The good: the mouse fits my hand quite well, and it glides very nicely	
158	pos	It is fantastik	
158	pos	It is very responsive	
158	pos	I love the left thumb button on the G502 which the G700 did not have	
158	pos	It is a great mouse	
159	neg	Missing a foot, right button barely registers the click	
159	pos	It's a little smaller than the old one, but fits my hand better, even though I have big hands	
159	pos	I love the feel of the body, Very smooth	
159	pos	The response of the mouse is fantastic, but I still am learning what setting to use	
159	pos	Also getting use to the wheel, definitely a different feel from the old one	
159	pos	Over-all I believe this was a good buy - I actually got this here at a really good discount	
159	pos	I recommend this for the casual gamer - I have to try it with a FPS soon	
160	neg	The replacement mouse has four pads/feet on the bottom, whereas the initial mouse only has three—it’s missing the thin pad right below the G502 Hero logo	
160	neg	But here’s the kicker: the pad on the replacement mouse was misaligned and sticking up at its smallest point	
160	neg	The G502 Hero is a great mouse design, but unfortunately I’m not convinced it’ll last very long	
161	neg	I have been through 3 of these G502 mice in the last year and a half	
161	neg	All of them suffer from defective clickers	
161	neg	The left and right mouse buttons will often extra click, when you only want to click once	
161	neg	This is such a common problem for G502's that it has turned into a JOKE	
161	neg	Logitech should be ashamed of their disgusting product reliability	
161	neg	I will never buy another Logitech product again, I am moving over to Corsair for everything	
161	neg	Stay away from Logitech products, you have been warned	
162	neg	At times, when I held down the button it would send random click up and down events	
162	neg	If I pressed harder they would often stop so it was obvious that the switch was malfunctioning	
162	pos	I initially liked the mouse	
163	neg	It's extremely cheap plastic, I feel like this thing is going to break in my hands, I found myself treating it like a priceless artifact	
163	neg	The buttons move around and feel and sound so cheap, just that typical cheap plastic sound you get from toys at the Dollar Store	
163	neg	The weights don't fit well inside the mouse, I picked up the mouse to move it and the cheap bottom feel out as well as two weights	
163	neg	I'd had enough of this mouse after a night's worth of gaming when the adhesive at the top used to promote frictionless movement started to peel off and scratch my mouse pad	
163	neg	I'm speechless, I'm not sure how this could be one of the most sold gaming mice on the market	
164	neg	It was fantastic while it worked, but I have to dock two stars for not even lasting 2 years	
165	neg	Right mouse button randomly sticks or feels like a "short throw" and doesn't fully engage	
165	neg	It's damn frustrating for a mouse that costs this much	
165	neg	The "shift" button doesn't get much use, it's rather awkward and nearly pointless	
165	neg	Logitech, you've lost another loyal, disappointed customer	
166	neg	Weight is almost too much, even without the (seemingly) unnecessary extra weights (included) that you can install	
166	neg	Misses:  The mouse wheel	
166	neg	It has no other texture, isn't rubberized or textured in a way that helps prevent slippage	
166	neg	Couple that with the clunky 'speed bump' mechanism and it makes accurately scrolling the wheel difficult at best	
166	neg	Definitely not a high performance feature, and honestly it doesn't work particularly well for normal use	
166	neg	I'd love to love this, especially at the price point, but the wheel is such a constant issue that I'm not certain if it's something I can get past	
166	pos	Day 1 review, so just my initial impressions	
166	pos	Pluses: Build quality, weight, button feel are all on point	
166	pos	Tracking seems accurate	
166	pos	The 'thumb rest' (for right handed people anyway) is weird, though I think with more use it will be fine, maybe even a nice plus	
166	pos	It feels too smooth	
167	neg	mine broke after 3 years but i can see why people put up with it	
167	pos	good mouse and has what most people need	
168	neg	The scroll wheel feels way too loose, regardless of whether the clicker is on or off	
168	pos	I have to say, it's one of the most ergonomic peripherals I've used, very comfortable	
168	pos	The DPI on the fly button is something I'm used to and consider necessary	
168	pos	It's pretty good	
168	pos	Left and right click are standard, not to tight, not too loose	
168	pos	For the price, it's a great mouse and feels really solid	
169	neg	I wouldn't call it uncomfortable, but there's something about the angle your hand rests that makes certain actions a little awkward, at least for big hands	
169	neg	Another problem I have is that the DPI adjustment buttons are constantly being pressed by accident, one way or the other	
169	neg	After owning the mouse for about six months, the notorious g502 left-click issues began	
169	neg	It was spotty for a little while, but now it can't hold a click at all, making it essentially unusable	
169	pos	I bought this mouse because a few reviews indicated it was both a quality product and comfortable for people with big hands	
170	neg	The scroll wheel is hot garbage	
170	neg	First issues is that it's SUPER hard to scroll with it, scrolling takes a lot more finger strength than on a regular mouse and that's bad enough, you can turn off the click scrolling for smooth but then you have the problem that it's way too lose	
170	neg	The biggest issue I have with it is how insanely sensitive the mouse is when it comes to left and right click on the wheel button	
170	pos	It's a great mouse, it kills me that the scroll wheel sucks so much	
170	pos	It's accurate, the weights system is great, the clicking feels awesome, it has a lot of customizable buttons, all in all it's pretty awesome	
170	pos	It's made of metal, which everyone here seems to love, great, I don't have a problem with that part	
171	neg	ConsRGB is almost pointless since it’s covered up by your hand	
171	pos	This is because of the perfect width of the mouse, and easy access to the scroll wheel features	
171	pos	The thumb rest is really nice, so when I’m doing regular tasks that don’t require that much focus and precision, my hand is comfortably relaxed	
171	pos	Lighter mouses allow for faster flicks and swipes, and the G502 at 121 grams is a pretty beefy mouse	
171	pos	With that being said, the G502 can definitely compete with the lightweight mice that people claim are so much better	
171	pos	The infinite scroll wheel is perfect for avoiding Terms of Services and scrolling past a Twitter rant	
171	pos	The responsiveness of the sensor was great, and contrary to popular belief, you can indeed play low sensitivity and still perform well	
171	pos	The mouse clicks were very light, which I appreciate so I don’t break my joints pressing down on the buttons	
171	pos	The super tactile scroll wheel was great since it made scrolls more deliberate and accurate	
171	pos	This usually isn’t a massive problem with lighter mice, since the you need to use less force to move the mouse	
172	neg	Also, the definition between the buttons are not very defined, and I feel you can easily click the wrong button	
173	neg	Myonly complaint would be for the DPI	
173	pos	Overall I'm happy with this mouse	
173	pos	It connected easily enough and has a good amount of configurations available with the Logitech software	
173	pos	Weights are easy enough to add with a magnetic closure plate to make it sleek	
174	neg	6 months, that's when it appears, the double-clicking	
174	neg	And it doesn't seem that I'm the one who keeps getting issues, it's a flaw in the construction	
174	neg	It's especially frustrating when trying to work and be productive because the double click causes a lot of issues with editing work or creating assignments	
174	neg	And when you're gaming, you're at a major disadvantage because it double clicks more in games than in general use	
174	pos	This mouse was great the soon I got it	
174	pos	3 or 4 months pass, no issue	
176	neg	However, a few weeks ago the left mouse button started double clicking	
176	neg	I tried it with different computers and reset the settings on the mouse but nothing fixed it	
176	neg	It seems the switch is dying	
176	neg	My only complaint in all of this is the software	
176	neg	I had to recreate my profiles manually, which was a pain, but not enough to detract a star	
176	pos	I bought a G502 years ago, when the line first launched, and I loved it	
176	pos	I used it for hours each day for those years, and I never regretted that purchase	
176	pos	It is every bit as good as the original	
177	neg	My main issue with this mouse is how easy it is to accidentally bump the dpi change buttons while gaming	
177	neg	Also the tactile feel of the side thumb buttons is not as good as my older G700s	
177	neg	I will seek out a better alternative as the inadvertent dpi switching is becoming an issue while gaming	
177	pos	Mouse seems to track well and the g hub software is adequate	
177	pos	The forward and back buttons are smooth and the feel between them is almost indistinguishable	
178	neg	No brain buy here	
178	pos	This mouse is way more than satisfactory for my preferences, and I am picky about weight, adjustable weights, feet that glide smoothly, supportive software, customization, lighting, scroll wheel functionality, ergonomics, and of course braided cable	
179	neg	This thing has been an absolute nightmare since I’ve bought it	
179	neg	Holding down the left mouse button and performing things like simple click and drag functions, were close to impossible as the mouse would without warning unclick or register the holding of the mouse as a double click	
180	neg	I'm not the only one with this problem it seems, but the switches in this mouse don't hold up to even light gaming	
180	neg	I've had it for 3 months minus a day, and already I have lost the ability to click and drag *at all*	
180	neg	Overall the left click died far too fast	
180	pos	Great ergonomics, great sensor	
181	neg	____________________CONS_____________________weight:This mouse is too heavy for actual competitive gaming	
181	neg	However, some days the left mouse button (lmb) and right mouse button (rmb) would just stop working properly	
181	neg	If holding down the lmb, it would stutter and would stop shooting mid-spray	
181	neg	Point is, the g502 hero is one of the worse mice you can get from logitech	
181	pos	This mouse's curvature makes it so that in order to get a comfortable grip, your pinky and ring finger are forced to hang off the side and drag on my desk	
181	pos	I game a lot with this mouse, and so far it's held up great	
181	pos	_____________________PROS_____________________extremely customizable:Installing logitech G-hub is little to no hassle, and making macros makes using this mouse extremely fun	
181	pos	visually satisfying:it looks sleek and, for lack of a better word, cool	
181	pos	cool scroll button:you can toggle it between going by intervals or just flat-out spinning like a wheel	
181	pos	Pretty useful for any tasks that require spamming inputs really quickly	
183	neg	When you are scrolling through things it tends to "jump" really far ahead or really far back and it is incredibly annoying	
184	pos	I can easily recommend it to anyone who is looking for a nice gaming or regular mouse with additional comfort	
185	neg	The Cons:LG Hub software is garbage	
185	neg	It installed but would not run on my Win 10 x64 PC	
185	neg	I have tried re-installing several times without any success	
185	neg	Instructions for the mouse are also quite poor	
185	neg	The updated Logitech software is trash though	
185	pos	The Pros:The mouse itself is well built	
185	pos	I love the dual mode scroll wheel as well	
186	neg	Update: After about 6 months, this mouse has broken in some way that makes it unusable	
186	neg	The sensor no longer tracks accurately and something as simple as clicking a link on a web page is nearly impossible due to the random movement it's adding to my motion	
187	neg	Within a month my left mouse button developed issues that resulted in clicking when there is no input, clicks not registering when there is input, and double clicking when releasing the button	
187	neg	My replacement mouse is already displaying the same symptoms of the first mouse	
187	neg	Less than a month in and I get phantom clicks and unintended double clicks	
187	neg	If you're looking to buy this for gaming, I recommend you look elsewhere	
188	neg	I'm a huge Logitech fan but this one is a failure, pretty much anything with the name HERO from them is a ZERO	
189	neg	The G502 is more on the heavy side for a mouse and I don't see a need to use any of the included weights	
189	neg	The mass of this mouse could be an issue for some people, as they may notice some fatigue with constantly moving the mouse around	
189	neg	Straightening it was simple enough and getting it to maintain a curve wasn't terribly hard	
189	pos	This mouse has a solid build quality and is comfortable for any grip style	
189	pos	Gaming and general usage so far have been great	
189	pos	The sensor seems to work on just about any normal desk surface	
190	pos	This is the best gaming mouse I have ever owned	
190	pos	I love the software, buttons, and all the cool stuff you can do	
190	pos	The top feature for me in particular is the scroll wheel, which with the press of a button lets you scroll freely instead of having it click in steps	
190	pos	I can't go to any other mouse now since to my knowledge none have that feature, and makes me wonder why other brands haven't universally adopted the feature	
191	neg	1 star off for the DPI buttons being to easy to click in between the left click and the back click	
191	neg	So all of a sudden having your mouse speed up or slow down means you need to train yourself as to how you position your fingers	
191	pos	A fully programmable mouse with plenty of easy to reach buttons and a fun lighting scheme	
191	pos	The embedded software is easy to use and low maintenance	
191	pos	The mouse feels great and has simple weights that can be added to increase the heft	
191	pos	Lots of buttons that can be programmed for intuitive use	
191	pos	Beyond that minor qualm, it's a great gaming mouse	
192	neg	i have owned 3 g502 heros in the span of around 8 months with each one having the ending up with the same problem, the right click will begin to freak out; registering several clicks with a single press/hold	
192	neg	this makes aiming down sights in games impossible and has remained a consistent issue through out all 3 of the g502 heros I've owned	
192	neg	the first one started showing issues 4 months after i bought it	
192	neg	same problem, Spazzy right click	
192	neg	Spazzy right click	
192	neg	honestly i don't really care to buy another mouse, or any product from Logitech going forward	
192	neg	it's a shame too, because this used to be a really good mouse	
193	neg	Only issues for me is this mouse is bigger than I expected (doesn't work for my wife, who has smaller hands) and I don't like the placement of the buttons by the thumb	
193	pos	I own a lot of 'gaming' mice and this is the best of the bunch, worth every penny	
193	pos	Other than that this mouse is outstanding	
193	pos	Buttery smooth mouse movements	
193	pos	I love the programmability of all the buttons, I love the apps, you can adjust settings to a fine level of detail	
193	pos	The craftmanship/feel is top-notch	
193	pos	There is a huge difference between this mouse and other cheaper gaming mice, definitely worth the price if it's in your budget	
194	pos	* The cord is well thought out	
194	pos	* Smooth as butter	
194	pos	* Not just great for gaming, but also great for photo editing	
194	pos	I'm always doing very tiny meticulous details & no other mouse has been good for that except this one	
195	neg	But the LED for the logo which you can change doesn't show pure white color	
195	neg	It has blue tone of color added to the white color and comes out in this weird color	
195	neg	No patterns or anything	
195	neg	There's no pattern to choose even if you set it to one color	
195	pos	The mouse itself is okay	
196	neg	Don't pay over that	
196	pos	However, I do love what I have customized with the settings for my regular day-to-day uses	
196	pos	I like that I can add weights to the mouse	
196	pos	The mouse is very responsive when I click around	
196	pos	I did discover with this mouse the delight of having a scroll wheel that you can change how it scrolls	
196	pos	Overall, an excellent mouse worth the price point of $40	
196	pos	Also, the pleasure of making the DPI setting faster than what the computer's DPI setting is maxed out at is great	
197	neg	This is a garbage product, especially since its marketed to the FPS market	
197	neg	This mouse has been a waste of time, money, and energy	
197	neg	This is a garbage product	
197	neg	I bought this mouse on March 29 of 2019, and its already having a lot of problems	
197	neg	Sensor and most of the buttons work fine, but the left mouse button is not working properly	
197	neg	It will either register a click, double click, no click, or 'unclick' when holding the button down	
197	neg	Its sorely disappointing after only having it for a year	
197	neg	Lots of people on tech forums are exacting the same frustrations	
197	neg	Its an endemic issue for this particular model	
198	pos	This mouse has on-board memory, which let's you save your configuration into it	
198	pos	This is nice, since I don't want to always run the Logitech software, and it's good for when you use this mouse on another computer and don't have the software there	
198	pos	With this mouse, it's so easy to change DPI with the DPI buttons	
198	pos	It's a plus that it has on-board memory	
198	pos	The side buttons are very tactile and feel really solid	
198	pos	Also, the left and right mouse click buttons have very low travel time and feel very responsive	
198	pos	I highly recommend this mouse for anyone that has big hands	
199	neg	The build quality felt cheap especially when it came to the rattling of the mouse wheel	
199	neg	Well since I procrastinated i had to use the g502 for the month and at the end of that month the left click feature started to double left click aprox	
199	neg	To sum it up, the mouse is ugly, cheap, looks like it was made for a child gamer to beg his parents to buy for them bc it looks futuristic and has a high DPI	
199	neg	BUT MOST IMPORTANTLY, the left click feature started failing after a little over 2 months of use	
200	neg	Even if you adjust your sensitivity or add some of the weights the mouse comes with it is still really sensitive	
200	neg	For the price, I would not buy it again	
201	neg	This mouse cannot save macros onto the onboard memory	
201	neg	There is one issue that is common for the mouse, and that is the dreaded double-click issue that occurs with the G502	
201	neg	The switches for the buttons may begin to register two presses	
201	pos	The Logitech G502 in my opinion, is one of the best mice on the market you would ever get	
201	pos	Every button on the mouse is programmable, but there are 5 extras that you can use for DPI or macros	
201	pos	The ergonomics of the mouse are really good	
201	pos	I can keep a really good grip on the mouse, and its textured rubber on the sides help with gripping	
201	pos	I have quite large hands, and it still works flawlessly for me	
201	pos	The mouse has on-board memory in case of no internet or if you need to play somewhere other than your house	
201	pos	It only saves your RGB profiles and your sensitivity/DPI profiles	
201	pos	The weight actually comes in advantage for me, as the weight of the mouse balances the speed at which I move it	
201	pos	Overall this mouse is a godsend, and is what made me use Logitech for all of my peripherals	
202	neg	The only issue i have is a bit with the build quality its mostly plastic which is fine it has a decent feel for durability for a few months for me personally the side rubber grips get worn out so i end up buying a replacement	
202	pos	The Logitech Gaming Software is also amazing, no issues	
202	pos	But other than that i highly recommend it	
203	neg	This product has a massive design flaw	
203	neg	Logitech choose to go with cheap Chinese switches for this mouse and in a short period of time the switches are going to break	
203	neg	This causes the LMB and RMB double-click for no reason, a lot of times while still holding the button down	
204	pos	This is a great mouse	
204	pos	I bought it for gaming, and it is ergonomic and the click of the mouse is just right, not too loud	
204	pos	You can quickly interchange between DPI speed with a certain button, so it’s very convenient	
204	pos	It has lots of buttons that make navigating your computer a breeze	
204	pos	It also comes with some weights that you can put within the mouse to make it heavier or lighter based on what you like	
204	pos	This mouse works for drag clicking and the scroll button can click sideways and downward, as well as two scrolling settings, you can make it scroll very fast and smoothly or have normal scrolling	
204	pos	Definitely a great buy	
205	pos	I was pleasantly surprised at how easily I was able to program keys to the mouse via their software which didn't take very long to download	
205	pos	You could also close the program and open from your desktop in seconds	
205	pos	I haven't had any mechanical issues	
205	pos	All the buttons work well (no double clicking)	
205	pos	I love the feature of the mouse wheel where if you push the button in below the wheel, it either opens fully or restricts slightly the motion of the wheel	
205	pos	It's really cool	
205	pos	I noticed that compared to any standard mouse I've ever used, my precision and accuracy of mouse movements has been greatly increased when using this mouse	
205	pos	I haven't messed around with the weights, but you can add/remove weights to make the mouse heavier/lighter	
205	pos	It's everything else about the mouse that I like	
205	pos	Overall, It's a great mouse	
206	neg	It's extremely frustrating to say the least	
206	neg	Except the setting is from a much older version so can't do that either	
206	neg	It's been 2 weeks and I already hate this thing	
